Synsets,domain_x,norm,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,raw_translation,raw_translation_lemmas
Synset('full_skirt.n.01'),garm,full_skirt,1,0,3.613333333333333,0.9475524475524476,0.5617607608828191,10,1,1,nb,cloth cloth cover cloth cover cover dress skirt skirt ,['cloth cloth cover cloth cover cover dress skirt skirt ']
Synset('hobble_skirt.n.01'),garm,hobble_skirt,1,0,0.0,0.9475524475524476,1.1235215217656382,12,1,1,nb,cloth cloth color comfort comfort comfort cover comfort comfort material material material skirt skirt ,['cloth cloth color comfort comfort comfort cover comfort comfort material material material skirt skirt ']
Synset('feather_boa.n.01'),garm,feather_boa,1,0,0.0,0.9475524475524476,0.7104621387635653,3,2,2,nb,animal beak bird beak beak feather feather feather fly large wing ,"['animal beak bird beak beak feather feather feather fly large wing ', 'animal beak bird beak beak brown beak eat egg feather fly']"
Synset('kameez.n.01'),garm,kameez,1,0,0.0,1.1581196581196582,1.6191927813681255,6,1,1,nb,cloth color cotton cotton cover dress long short short ,['cloth color cotton cotton cover dress long short short ']
Synset('rebozo.n.01'),garm,rebozo,1,0,0.0,0.9475524475524476,2.412266796732106,6,1,1,nb,beach bum bum bum party party person ,['beach bum bum bum party party person ']
Synset('dashiki.n.01'),garm,dashiki,1,0,0.0,0.9475524475524476,0.6939397634434825,7,2,1,nb,body cloth color color cover cloth color cover fashion fashion long material material long material,"['body cloth color color cover cloth color cover fashion fashion long material material long material', 'beach chop chop chop eat chop eat food garden garden garden green grow grow']"
Synset('jellaba.n.01'),garm,jellaba,1,0,0.0,1.052836052836053,1.156566272405804,7,1,1,nb,bake bake cake dessert dessert eat food good good good green grow juice juice,['bake bake cake dessert dessert eat food good good good green grow juice juice']
Synset('kurta.n.01'),garm,kurta,1,0,0.0,0.9475524475524476,1.949640287769784,5,1,1,nb,cloth cloth color cover cloth cover cover cover fashion long material mani paj,['cloth cloth color cover cloth cover cover cover fashion long material mani paj']
Synset('banyan.n.02'),garm,banyan,1,0,0.0,1.1581196581196582,0.7930740153639799,6,2,2,nb,bark banyan tree tree ,"['bark banyan tree tree ', 'banana country indian indian person ']"
Synset('bush_jacket.n.01'),garm,bush_jacket,1,0,0.0,1.1581196581196582,1.2557005243263015,11,1,1,nb,blanket cloth cover cloth color cover cover hood hood warm warm winter wear ,['blanket cloth cover cloth color cover cover hood hood warm warm winter wear ']
Synset('burqa.n.01'),garm,burqa,1,0,0.0,0.8422688422688422,1.8174612852091208,5,2,1,b,body cloth cover cover cover face face face hair head head long woman woman ,"['body cloth cover cover cover face face face hair head head long woman woman ', 'body cloth cover cover head cover head head head hair head head long head long']"
Synset('domino.n.02'),garm,domino,1,0,3.613333333333333,1.052836052836053,1.222655773686136,6,1,4,nb,break down down down fall down down ,['break down down down fall down down ']
Synset('surcoat.n.01'),garm,surcoat,1,0,0.0,1.052836052836053,0.7104621387635653,7,1,2,nb,cloth color cover material material material ,['cloth color cover material material material ']
Synset('cloak.n.02'),garm,cloak,1,29,0.0,0.9475524475524476,0.3469698817217412,5,1,5,nb,cloth cover cloth cover dress long material ,['cloth cover cloth cover dress long material ']
Synset('kimono.n.01'),garm,kimono,1,0,0.0,0.9475524475524476,1.007864894525058,6,1,1,nb,cloth dress silk silk woman ,['cloth dress silk silk woman ']
Synset('camise.n.01'),garm,camise,1,0,0.0,0.9475524475524476,0.9582977685648092,6,1,1,nb,cloth cloth color dress comfort comfort comfort cover comfort comfort material material woman wear ,['cloth cloth color dress comfort comfort comfort cover comfort comfort material material woman wear ']
Synset('sarong.n.01'),garm,sarong,1,0,0.0,0.9475524475524476,2.0487745396902817,6,1,1,nb,dirt dirt dirt dirt mud mud mud rock ,['dirt dirt dirt dirt mud mud mud rock ']
Synset('aba.n.01'),garm,aba,1,0,0.0,0.9475524475524476,1.1069991464455553,3,1,2,nb,animal animal eat feather feather feather fly feather fly large leg leg leg long mammal,['animal animal eat feather feather feather fly feather fly large leg leg leg long mammal']
Synset('bathrobe.n.01'),garm,bathrobe,1,0,0.0,0.9475524475524476,0.991342519204975,8,1,1,nb,cloth color comfort cloth comfort comfort comfort cover comfort cover cover cover cold comfort cover,['cloth color comfort cloth comfort comfort comfort cover comfort cover cover cover cold comfort cover']
Synset('oilskin.n.01'),garm,oilskin,1,0,0.0,1.2634032634032637,1.420924277527131,7,2,7,nb,cloth cloth color cloth material material ,"['cloth cloth color cloth material material ', 'cold cold cold cold snow snow snow ']"
Synset('doublet.n.01'),garm,doublet,1,0,0.0,1.1581196581196582,0.9417753932447264,7,1,1,nb,boy cloth cloth color dress dress man button button button shirt shirt ,['boy cloth cloth color dress dress man button button button shirt shirt ']
Synset('cutaway.n.02'),garm,cutaway,1,0,0.0,1.052836052836053,1.1069991464455553,7,1,2,nb,cut cut cut edge edge ,['cut cut cut edge edge ']
Synset('frock_coat.n.01'),garm,frock_coat,1,1,0.0,1.052836052836053,1.3052676502865503,10,1,1,nb,cloth color color color hair hair long man man man woman wear ,['cloth color color color hair hair long man man man woman wear ']
Synset('prince_albert.n.02'),garm,prince_albert,1,0,0.0,1.1581196581196582,0.5617607608828191,13,1,2,nb,bronze crown crown crown king king prince prince royal ,['bald king crown crown prince prince prince royal ']
Synset('swallow-tailed_coat.n.01'),garm,swallow-tailed_coat,1,0,7.226666666666666,1.1581196581196582,1.0904767711254724,11,3,1,nb,animal eat eat fur fur fur fly fly long snout ,"['animal eat eat fur fur fur fly fly long snout ', 'animal swallow swallow swallow water ', 'morning coat coat color color day dress warm wear warm wear ']"
Synset('surtout.n.01'),garm,surtout,1,0,0.0,1.1581196581196582,0.7435068894037312,7,1,1,nb,act air air air animal animal animal air animal body body body breath breath breath,['act air air air animal animal animal air animal body body body breath breath breath']
Synset('vest.n.01'),garm,vest,1,1,3.613333333333333,0.8422688422688422,0.8095963906840629,4,2,7,b,cloth cloth color cover color cover head cover head head heave heave long,"['cloth cloth color cover color cover head cover head head heave heave long', 'body cloth cloth cover cloth cover coat cover cover cover dress long material sleeve ']"
Synset('bow_tie.n.01'),garm,bow_tie,1,2,0.0,1.052836052836053,0.4956712596024875,6,3,1,nb,bow cloth color color color hair hair long man man man neck tie tie ,"['bow cloth color color color hair hair long man man man neck tie tie ', 'bow cloth color cloth color fashion fashion hair hair long man man man neck tie', 'bow cloth color tie tie man man man neck neck tie ']"
Synset('dress_shirt.n.01'),garm,dress_shirt,1,0,3.613333333333333,0.9475524475524476,1.3548347762467992,11,2,1,nb,cloth color cotton cotton cotton dress dress shirt wear ,"['cloth color cotton cotton cotton dress dress shirt wear ', 'cloth cloth cloth color comfort comfort comfort cotton comfort cotton cotton cotton cover cotton cover']"
Synset('trench_coat.n.01'),garm,trench_coat,1,0,0.0,1.1581196581196582,0.8426411413242287,11,1,1,nb,army black coat black leather coat color fur fur fur long warm warm warm,['army black coat black leather coat color fur fur fur long warm warm warm']
Synset('toga.n.01'),garm,toga,1,1,0.0,1.052836052836053,0.7435068894037312,4,1,1,b,act body ballet ball dance dance dance exercise exercise move muscle sport ,['act body ballet ball dance dance dance exercise exercise move muscle sport ']
Synset('salwar.n.01'),garm,salwar,1,0,0.0,0.9475524475524476,2.197475917571028,6,2,1,nb,cloth cloth cover cloth cover dress long skirt ,"['cloth cloth cover cloth cover dress long skirt ', 'basket cloth cloth cloth fashion fashion hair heave heave long skirt ']"
Synset('pants_suit.n.01'),garm,pants_suit,1,0,0.0,1.052836052836053,0.8426411413242287,8,2,1,nb,cloth cloth cloth cloth color cover cloth cover comfort cover comfort comfort comfort cotton cotton,"['cloth cloth cloth cloth color cover cloth cover comfort cover comfort comfort comfort cotton cotton', 'cloth cloth cloth color cover cloth cover comfort cover comfort comfort comfort cotton material material']"
Synset('ski_parka.n.01'),garm,ski_parka,1,0,0.0,1.2634032634032637,0.5121936349225704,9,2,1,nb,breath cold cold winter snow snow ,"['breath cold cold winter snow snow ', 'body cloth cloth color cover cloth cover cold comfort cover hood warm hood warm long']"
Synset('face_veil.n.01'),garm,face_veil,1,1,0.0,0.9475524475524476,1.0739543958053896,9,1,1,nb,body cloth cover face face face hair head hair long woman ,['body cloth cover face face face hair head hair long woman ']
Synset('levi's.n.01'),garm,levi,1,0,0.0,1.052836052836053,0.3965370076819899,5,2,2,nb,car car car car drive lift lift lift transport wheel ,"['cloth cloth cloth cloth expense cloth expense expense expense material manneighbor money', 'bible christ christ christ church god god god high holy man religion religion ']"
Synset('dressing_gown.n.01'),garm,dressing_gown,1,0,0.0,0.9475524475524476,0.7435068894037312,13,3,1,nb,dress cloth color color dress dress material woman wear ,"['dress cloth color color dress dress material woman wear ', 'cloth cloth cloth cover cloth cover cover fashion fashion hair long mannequin woman', 'cloth color comfort comfort comfort cloth comfort comfort cover comfort cover lay lay lay relax']"
Synset('pea_jacket.n.01'),garm,pea_jacket,1,0,0.0,1.1581196581196582,0.7600292647238142,7,2,1,nb,cloth cotton cotton cotton cover cotton cover dress warm wool ,"['cloth cotton cotton cotton cover cotton cover dress warm wool ', 'animal fur coat coat coat fur fur fur hood warm warm winter wear ']"
Synset('sable.n.04'),garm,sable,1,0,0.0,0.9475524475524476,0.5782831362029021,5,1,6,nb,animal beak bird beak beak feather feather feather fly feather fly fly,['animal beak bird beak beak feather feather feather fly feather fly fly']
Synset('lambrequin.n.01'),garm,lambrequin,1,0,0.0,0.9475524475524476,0.6113278868430679,10,1,2,nb,beverage drink drink liquor liquor liquor wine ,['beverage drink drink liquor liquor liquor wine ']
Synset('tudung.n.01'),garm,tudung,1,0,0.0,0.9475524475524476,1.5200585294476283,6,1,1,nb,dirt dirt dirt dirt mud mud mud stick ,['dirt dirt dirt dirt mud mud mud stick ']
Synset('muffler.n.02'),garm,muffler,1,0,0.0,0.9475524475524476,0.4626265089623216,7,1,3,nb,air blow blow noise noise noise ,['air blow blow noise noise noise ']
Synset('patka.n.01'),garm,patka,1,0,0.0,0.9475524475524476,0.3965370076819899,5,1,1,nb,bark bird bird chirp eat feather fly feather fly fly fly large,['bark bird bird chirp eat feather fly feather fly fly fly large']
Synset('suit.n.01'),garm,suit,1,9,0.0,0.8422688422688422,1.900073161809536,4,2,10,b,body cloth cloth cover cloth cover cover cover fashion dress man man woman wear ,"['body cloth cloth cover cloth cover cover cover fashion dress man man woman wear ', 'cloth cloth cover cloth dress wear ']"
Synset('polo_shirt.n.01'),garm,polo_shirt,1,0,0.0,0.9475524475524476,1.0409096451652238,10,2,1,nb,cloth cloth cloth cloth color cotton material material shirt ,"['cloth cloth cloth cloth color cotton material material shirt ', 'body cloth color cloth cloth cloth color comfort comfort comfort cotton cotton material material material']"
Synset('coatee.n.01'),garm,coatee,1,0,0.0,1.052836052836053,0.4295817583221558,6,1,1,nb,eat eat food food mouth mouth mouth skin skin ,['eat eat food food mouth mouth mouth skin skin ']
Synset('jacket.n.01'),garm,jacket,1,26,0.0,1.052836052836053,0.1982685038409949,6,1,7,b,body cloth color color cover cover cover hood hood warm long material warm winter wear,['body cloth color color cover cover cover hood hood warm long material warm winter wear']
Synset('box_coat.n.01'),garm,box_coat,1,0,0.0,1.052836052836053,0.8261187660041458,8,1,1,nb,body cloth color cover coat cover cover cover coat fashion fur fur fur long material,['body cloth color cover coat cover cover cover coat fashion fur fur fur long material']
Synset('bolero.n.02'),garm,bolero,1,0,0.0,1.1581196581196582,0.594805511522985,6,1,3,nb,bikini body cloth cover cloth color cover dress long material woman ,['bikini body cloth cover cloth color cover dress long material woman ']
Synset('chlamys.n.02'),garm,chlamys,1,0,0.0,1.1581196581196582,1.2887452749664674,7,1,2,nb,animal beak bird beak beak fly feather feather fly feather fly fly,['animal beak bird beak beak fly feather feather fly feather fly fly']
Synset('mackinaw.n.01'),garm,mackinaw,1,0,0.0,1.052836052836053,0.9252530179246432,8,2,4,nb,beak black black black brown eat eat egg feather feather fly fly fly lay,"['beak black black black brown eat eat egg feather feather fly fly fly lay', 'bald coat black coat brown color fur fur fur hood hood warm warm warm']"
Synset('tabard.n.01'),garm,tabard,1,0,0.0,1.1581196581196582,1.8009389098890378,6,1,1,nb,cloth cloth color cloth color dress fashion fashion fashion long material material sleeve shirt ,['cloth cloth color cloth color dress fashion fashion fashion long material material sleeve shirt ']
Synset('donkey_jacket.n.01'),garm,donkey_jacket,1,0,0.0,1.1581196581196582,0.7104621387635653,13,1,1,nb,animal animal brown brown brown coat color color color fur fur fur hair long man,['animal animal brown brown brown coat color color color fur fur fur hair long man']
Synset('lumberjack.n.02'),garm,lumberjack,1,0,0.0,1.1581196581196582,0.4130593830020729,10,2,2,nb,animal beak beak black beak brown beak eat eat forest four fur,"['animal beak beak black beak brown beak eat eat forest four fur', 'cloth cloth cloth cover cotton material material zip zip zip ']"
Synset('lavalava.n.01'),garm,lavalava,1,0,0.0,0.9475524475524476,1.7018046579685404,8,1,1,nb,across ice cream cream cream ice cream ,['across ice cream cream cream ice cream ']
Synset('grass_skirt.n.01'),garm,grass_skirt,1,0,0.0,0.9475524475524476,0.594805511522985,11,1,1,nb,cloth color color dress skirt skirt skirt ,['cloth color color dress skirt skirt skirt ']
Synset('hoopskirt.n.01'),garm,hoopskirt,1,0,3.613333333333333,0.9475524475524476,0.4626265089623216,9,2,3,nb,cloth cloth color color dress dress skirt skirt woman ,"['cloth cloth color color dress dress skirt skirt woman ', 'basket cloth color decorate cloth decorate decorate material material ']"
Synset('gathered_skirt.n.01'),garm,gathered_skirt,1,1,0.0,0.9475524475524476,0.9087306426045604,14,1,1,nb,cloth cloth color color dress material material skirt ,['cloth cloth color color dress material material skirt ']
Synset('pelisse.n.01'),garm,pelisse,1,0,0.0,1.1581196581196582,0.8426411413242287,7,1,1,nb,bicycle bicycle bicycle pedal pedal pedal propel propel ,['bicycle bicycle bicycle pedal pedal pedal propel propel ']
Synset('cape.n.02'),garm,cape,1,4,0.0,1.052836052836053,0.7435068894037312,4,2,10,b,beauty decorate decorate flower garden garden garden house house plant ,"['beauty decorate decorate flower garden garden garden house house plant ', 'body cloth cloth color cover head head head hair head long neck mannequin']"
Synset('gymslip.n.01'),garm,gymslip,1,0,0.0,1.1581196581196582,1.1235215217656382,7,1,1,nb,athlete body fat gym person sport work ,['athlete body fat gym person sport work ']
Synset('kerchief.n.01'),garm,kerchief,1,5,0.0,0.9475524475524476,1.420924277527131,8,1,1,nb,cloth cloth cloth cloth color color color hand handkerchief handkerrow hand,['cloth cloth cloth cloth color color color hand handkerchief handkerrow hand']
Synset('puttee.n.01'),garm,puttee,1,0,0.0,0.9475524475524476,1.420924277527131,6,1,1,nb,chair couch couch couch comfort comfort cushion comfort cushion cushion cushion relax relax relax sit,['chair couch couch couch comfort comfort cushion comfort cushion cushion cushion relax relax relax sit']
Synset('single-breasted_suit.n.01'),garm,single-breasted_suit,1,0,3.613333333333333,0.9475524475524476,0.6278502621631508,20,1,1,nb,cloth cloth cloth cover cloth color cover cover cover fashion fashion fashion long material material,['cloth cloth cloth cover cloth color cover cover cover fashion fashion fashion long material material']
Synset('pinstripe.n.01'),garm,pinstripe,1,0,0.0,0.9475524475524476,0.7930740153639799,9,1,3,nb,bake bake bake bake brown brown brown eat food food green grow grow grow,['bake bake bake bake brown brown brown eat food food green grow grow grow']
Synset('business_suit.n.01'),garm,business_suit,1,2,0.0,0.9475524475524476,0.8426411413242287,13,1,1,nb,business cloth business cloth cloth cloth dress expense expense expense person wear wear work ,['business cloth business cloth cloth cloth dress expense expense expense person wear wear work ']
Synset('double-breasted_suit.n.01'),garm,double-breasted_suit,1,0,3.613333333333333,0.9475524475524476,0.594805511522985,20,1,1,nb,body cloth cloth color cover cloth cover cover cover fashion fashion fashion material material material,['body cloth cloth color cover cloth cover cover cover fashion fashion fashion material material material']
Synset('turtleneck.n.01'),garm,turtleneck,2,0,3.613333333333333,0.9475524475524476,0.8591635166443117,6,3,4,nb,cloth color color color cotton cotton cotton material long sleeve warm warm winter wear ,"['cloth color color color cotton cotton cotton material long sleeve warm warm winter wear ', 'animal beak beak bird beak brown beak eat egg eat egg', 'body neck neck neck long neck neck ']"
Synset('pullover.n.01'),garm,pullover,1,1,0.0,0.9475524475524476,0.8591635166443117,8,2,1,nb,cloth color color cover comfort cover comfort cotton material material warm warm ,"['cloth color color cover comfort cover comfort cotton material material warm warm ', 'break fall slip slip slip slide ']"
Synset('jerkin.n.01'),garm,jerkin,1,0,0.0,1.1581196581196582,1.5200585294476283,6,1,1,nb,body cloth color color color cloth color comfort color comfort comfort comfort cover comfort cover,['body cloth color color color cloth color comfort color comfort comfort comfort cover comfort cover']
Synset('leotard.n.01'),garm,leotard,1,0,0.0,0.8422688422688422,3.750579197658822,7,4,1,b,body cloth color color cover cloth cover cloth color cover material material material woman wear,"['body cloth color color cover cloth cover cloth color cover material material material woman wear', 'cloth cloth cover cloth color cover material material sleeve ', 'body cloth cloth cloth cover cloth cover cover cover fashion fashion human leg material material person', 'animal cat cat cat cloth cloth color fur fur fur person wear wear ']"
Synset('tank_top.n.01'),garm,tank_top,1,0,0.0,0.9475524475524476,2.0983416656505303,8,1,1,nb,top top top top ,['top top top top ']
Synset('surcoat.n.02'),garm,surcoat,1,0,0.0,1.1581196581196582,0.5617607608828191,7,1,2,nb,cloth color cover material material material ,['cloth color cover material material material ']
Synset('string_tie.n.01'),garm,string_tie,1,0,0.0,1.052836052836053,0.7104621387635653,10,1,1,nb,cloth tie knot knot string string ,['cloth tie knot knot string string ']
Synset('miniskirt.n.01'),garm,miniskirt,1,0,0.0,0.9475524475524476,0.2974027557614925,4,2,2,nb,body cloth color color cotton cotton cotton material material skirt skirt ,"['body cloth color color cotton cotton cotton material material skirt skirt ', 'baby baby small small small ']"
Synset('bulletproof_vest.n.01'),garm,bulletproof_vest,2,0,0.0,0.9475524475524476,0.8261187660041458,16,1,1,nb,bullet bullet bullet bullet protect protect ,['bullet bullet bullet bullet protect protect ']
Synset('izar.n.01'),garm,izar,1,0,0.0,0.9475524475524476,2.4287891720521886,4,1,1,nb,america africa africa country indian indian language person ,['america africa africa country indian indian language person ']
Synset('duffel_coat.n.01'),garm,duffel_coat,1,0,0.0,1.052836052836053,1.173088647725887,11,2,1,nb,cloth color coat color fur fur fur coat warm warm warm wool ,"['cloth color coat color fur fur fur coat warm warm warm wool ', 'cloth coat coat color color fur fur fur warm warm wool ']"
Synset('raincoat.n.01'),garm,raincoat,1,4,0.0,1.052836052836053,0.3634922570418241,8,2,4,nb,cloth cover coat coat cover hood hood hood warm warm winter wear ,"['cloth cover coat coat cover hood hood hood warm warm winter wear ', 'bathroom bubble protect water ']"
Synset('macintosh.n.02'),garm,macintosh,1,1,3.613333333333333,1.1581196581196582,0.7765516400438971,3,4,2,nb,build computer computer build computer build house house ,"['build computer computer build computer build house house ', 'black brown cloth cloth cloth color fashion fashion fashion hair long man woman ', 'computer computer computer computer hard metal plastic power ', 'animal black black brown brown brown eat eat eat leg leg leg mammal leg mammal']"
Synset('windsor_tie.n.01'),garm,windsor_tie,1,0,0.0,1.052836052836053,0.5617607608828191,11,1,1,nb,air bird bird fly feather fly fly fly long person sing wind ,['cloth cloth color color dress fashion hair long mannish tie ']
Synset('stole.n.01'),garm,stole,1,0,0.0,0.9475524475524476,0.7930740153639799,5,1,4,nb,cheap steal take take take ,['cheap steal take take take ']
Synset('dolman.n.02'),garm,dolman,1,0,3.613333333333333,1.052836052836053,0.5782831362029021,6,1,2,nb,animal beak beak bird bird beak feather feather feather fly feather fly,['animal beak beak bird bird beak feather feather feather fly feather fly']
Synset('corset.n.01'),garm,corset,1,1,0.0,1.052836052836053,0.6939397634434825,5,3,17,b,cloth dress comfort comfort comfort cotton material material woman ,"['cloth dress comfort comfort comfort cotton material material woman ', 'cloth cloth color color dress material material woman wear ', 'away leave leave place stay stay ']"
Synset('hug-me-tight.n.01'),garm,hug-me-tight,1,0,0.0,1.1581196581196582,0.3800146323619071,12,1,1,nb,cuddle hug hug love person tight ,['cuddle hug hug love person tight ']
Synset('roll-on.n.02'),garm,roll-on,1,0,0.0,1.052836052836053,0.8261187660041458,7,1,2,nb,act bounce bounce bounce dance dance dance move move move ,['act bounce bounce bounce dance dance dance move move move ']
Synset('sack.n.05'),garm,sack,1,0,0.0,1.1581196581196582,0.6113278868430679,4,2,13,nb,bag carry carry bag carry carry carry ,"['bag carry carry bag carry carry carry ', 'beauty god holy person symbol ']"
Synset('tippet.n.01'),garm,tippet,1,0,0.0,1.1581196581196582,1.6357151566882089,6,1,1,nb,dangle dangle hand hold hold metal plastic round small ,['dangle dangle hand hold hold metal plastic round small ']
Synset('babushka.n.01'),garm,babushka,1,0,0.0,1.1581196581196582,1.6026704060480428,8,1,1,nb,babushka baby baby baby girl girl girl ,['babushka baby baby baby girl girl girl ']
Synset('dressing_sack.n.01'),garm,dressing_sack,1,0,0.0,1.1581196581196582,0.7104621387635653,13,2,1,nb,bath cloth cloth cloth color cloth cloth dress hand hold hand heave heave,"['bath cloth cloth cloth color cloth cloth dress hand hold hand heave heave', 'cloth cloth cloth dress dress ']"
Synset('maillot.n.01'),garm,maillot,1,0,0.0,0.9475524475524476,0.5287160102426534,7,2,2,nb,animal eat egg feather fly feather fly fly lay nest nest nest small white ,"['animal eat egg feather fly feather fly fly lay nest nest nest small white ', 'army body armor body body body gun gun gun large military person protect protect']"
Synset('topper.n.05'),garm,topper,1,0,0.0,1.052836052836053,0.3304475064016583,6,1,6,nb,top top top top ,['top top top top ']
Synset('mantilla.n.01'),garm,mantilla,1,0,0.0,0.9475524475524476,0.4626265089623216,8,1,2,nb,animal eat eat food green grow grow leg leg leg long leg plant small taste,['animal eat eat food green grow grow leg leg leg long leg plant small taste']
Synset('chemise.n.01'),garm,chemise,1,0,3.613333333333333,0.9475524475524476,0.5452383855627362,4,5,26,nb,chemistry mix mix mix ,"['chemistry mix mix mix ', 'act bounce dance dance dance move ', 'act animal animal change change change body change change control change control control change change', 'accident fall fall slip slip ', 'dirt dirt dirt hair ']"
Synset('panty_girdle.n.01'),garm,panty_girdle,1,0,0.0,1.1581196581196582,0.9417753932447264,12,1,1,nb,cloth color cotton cotton material pantyhose pantyelaborate material,['cloth color cotton cotton material pantyhose pantyelaborate material']
Synset('foundation_garment.n.01'),garm,foundation_garment,1,3,0.0,0.9475524475524476,1.1400438970857212,10,2,7,nb,cloth cloth color material material material wear ,"['cloth cloth color material material material wear ', 'build build build build money person ']"
Synset('chiton.n.01'),garm,chiton,1,0,0.0,1.1581196581196582,0.8922082672844774,6,1,2,nb,animal beak bird beak beak feather feather fly feather fly lay lay,['animal beak bird beak beak feather feather fly feather fly lay lay']
Synset('garment.n.01'),garm,garment,1,271,65.03999999999999,0.736985236985237,0.3634922570418241,7,1,2,nb,cloth cloth dress material material wear ,['cloth cloth dress material material wear ']
Synset('neckcloth.n.01'),garm,neckcloth,1,0,0.0,1.052836052836053,0.4295817583221558,5,2,27,nb,cloth cloth color cotton material material ,"['cloth cloth color cotton material material ', 'basket buy buy cloth cloth cloth hold hold item ']"
Synset('haik.n.01'),garm,haik,1,0,0.0,0.8422688422688422,1.6687599073283743,4,2,1,nb,act animal animal animal dance dance dance music music song song song ,"['act animal animal animal dance dance dance music music song song song ', 'dirt dirt dirt dirt hoof hoof person ']"
Synset('coat.n.01'),garm,coat,1,53,14.453333333333331,0.9475524475524476,1.4374466528472136,4,1,6,b,body cloth color color cover coat cover cover fur fur fur long warm warm warm,['body cloth color color cover coat cover cover fur fur fur long warm warm warm']
Synset('overskirt.n.01'),garm,overskirt,1,0,0.0,0.9475524475524476,0.6278502621631508,9,1,1,nb,cloth cloth cover cloth color color dress material material skirt skirt ,['cloth cloth cover cloth color color dress material material skirt skirt ']
Synset('hair_shirt.n.01'),garm,hair_shirt,1,0,0.0,0.9475524475524476,1.404401902207048,10,1,1,nb,body cloth color cloth color cover cloth cover hair long manneighbor knit,['body cloth color cloth color cover cloth cover hair long manneighbor knit']
Synset('brassiere.n.01'),garm,brassiere,2,1,3.613333333333333,0.8422688422688422,0.8922082672844774,3,3,1,b,brassiere neck neck neck jewel jewel jewel pearl pearl wear ,"['brassiere neck neck neck jewel jewel jewel pearl pearl wear ', 'body cloth color cloth cover cloth cover comfort cotton material material material pantyh', 'cloth cloth cover cloth cover fabric material ']"
Synset('robe.n.01'),garm,robe,1,4,0.0,0.8422688422688422,0.4130593830020729,4,1,4,b,cloth color color comfort cover cover cover comfort cover comfort comfort cover material material material,['cloth color color comfort cover cover cover comfort cover comfort comfort cover material material material']
Synset('tunic.n.02'),garm,tunic,1,6,0.0,1.052836052836053,1.173088647725887,5,1,2,b,body cloth color color cotton cotton cotton material material warm warm warm wear ,['body cloth color color cotton cotton cotton material material warm warm warm wear ']
Synset('neckwear.n.01'),garm,neckwear,1,12,0.0,0.8422688422688422,0.6608950128033166,8,1,1,nb,accessory cloth cloth cloth color fashion fashion hair long neck neck man neck neck,['accessory cloth cloth cloth color fashion fashion hair long neck neck man neck neck']
Synset('white_tie.n.01'),garm,white_tie,1,0,0.0,1.1581196581196582,0.8591635166443117,9,1,2,nb,black tie cloth color color dress fancy fancy fancy tie ,['black tie cloth color color dress fancy fancy fancy tie ']
Synset('buckskins.n.01'),garm,buckskins,1,0,0.0,1.052836052836053,0.4130593830020729,9,1,3,nb,barn cloth cloth cloth color decorate decorate fashion fashion hand heave,['barn cloth cloth cloth color decorate decorate fashion fashion hand heave']
Synset('slack_suit.n.01'),garm,slack_suit,1,1,0.0,0.9475524475524476,0.8756858919643945,10,1,1,nb,cloth cloth cloth cloth color color dress dress fashion fashion long material pants shirt ,['cloth cloth cloth cloth color color dress dress fashion fashion long material pants shirt ']
Synset('shawl.n.01'),garm,shawl,1,2,0.0,1.052836052836053,1.3383124009267162,5,1,1,b,cloth color color color fur fur fur head head head heave heave long,['cloth color color color fur fur fur head head head heave heave long']
Synset('pallium.n.04'),garm,pallium,1,0,0.0,1.052836052836053,0.7104621387635653,7,1,4,nb,dirt element element element gold metal metal substance ,['dirt element element element gold metal metal substance ']
Synset('wrap.n.01'),garm,wrap,1,0,0.0,1.052836052836053,0.7765516400438971,4,2,7,nb,act cloth cover cloth cloth cover cover cloth cover end end end paper ,"['act cloth cover cloth cloth cover cover cloth cover end end end paper ', 'break cloth cover food paper wrap wrap ']"
Synset('cords.n.01'),garm,cords,1,0,0.0,0.9475524475524476,0.6278502621631508,5,2,7,nb,braid cord fasten fasten metal plastic string ,"['braid cord fasten fasten metal plastic string ', 'cloth cloth color cotton material material pants shirt ']"
Synset('jodhpurs.n.01'),garm,jodhpurs,1,0,3.613333333333333,0.9475524475524476,0.991342519204975,8,3,2,nb,cloth cloth cloth color dress expense expense expense fashion expense expense material man woman wear,"['cloth cloth cloth color dress expense expense expense fashion expense expense material man woman wear', 'breeze cloth color color comfort comfort comfort cover cover comfort cover comfort comfort', 'breeze comfort comfort comfort cloth comfort comfort cover comfort comfort color comfort comfort']"
Synset('mink.n.02'),garm,mink,1,0,0.0,1.1581196581196582,0.8095963906840629,4,2,3,nb,animal black brown brown brown color fur fur eat fur fur fur leg mammal person,"['animal black brown brown brown color fur fur eat fur fur fur leg mammal person', 'animal fur coat coat color fur fur fur mane woman ']"
Synset('diaper.n.01'),garm,diaper,1,0,0.0,0.8422688422688422,2.0487745396902817,5,3,2,b,cloth cloth baby cloth cloth cloth diaper cloth cloth cover cloth cover infant infant infant,"['cloth cloth baby cloth cloth cloth diaper cloth cloth cover cloth cover infant infant infant', 'baby cloth cloth cloth diaper cloth cloth comfort cloth comfort comfort cloth cloth cover cloth', 'cloth cloth cloth cloth cover cloth cover comfort comfort comfort cloth comfort cover comfort cloth']"
