index,CHILDES_Count
playgroup,412
horsie's,71
jersey,17
sea,353
pinch,125
bouncy_ben,11
balloons,217
although,76
bats,18
cried,146
rat,56
°think°,1
nanny,156
fluffy,159
glen,18
dressed,231
mummy'll,239
shiny,73
hinges,1
struggle,27
saxophone,6
jars,4
loud,169
jumper,305
boy's,244
xxxx,648
pancakes,45
jaws,7
sleeping,695
pipe,190
trainers,30
underneath,291
naw,81
pack,77
grubby,10
catfood,181
ay,128
c,441
sunglasses,54
fruit,291
singing,303
heavier,26
it'd,76
twiggy,22
decided,70
friend's,44
fireengine,291
tilly's,7
pudding,205
ahead,111
banato,9
mistake,78
ana's,8
rise,23
glasses,335
ewhat,2
rocket,99
tubby_byebyes,5
tunnel,772
camera⁎,2
reaching,10
stir,98
cock^a^doo,14
tiled,4
gun,192
cucumber,61
rolled,93
envelope,68
system,20
michelle,223
spot,290
hidey_boo,4
doctor's,105
buh,6
y↑e↓a,3
sussed,7
ate,330
miss_echo,11
there_there,99
map,36
bothered,101
cathy's,88
bottles,177
derailed,19
whom,12
lulu's,37
favorite's,10
drawn,66
papa,353
realize,58
jammed,7
fairy_godmother,1
scruffled,18
petal,49
awake,175
blocks,232
coco,47
claws,33
fireman_sam,101
cart,182
g,198
trim,14
waky,17
indian,91
mixed,168
state,38
ceiling,74
pog,4
colors,505
duckie,38
aubergine,89
peep^peep,148
cheeky,327
this_little_piggy,5
stamp,97
spots,228
abi's,115
rolling,206
hopeless,36
vegetables,97
steering,117
abc,48
pottie's,10
between,107
god,311
choo_choo,363
benny_the_breakdown_truck's,2
jumping,459
repeating,4
muddy,61
high,391
stronger,37
mmhh,17
monday_runday,14
york,44
linguistics,3
ducks,411
wellys,25
wardrobe,64
malcolm,8
truth,28
cole,7
pennies,100
melissa,73
tiggywinkle,3
tightening,4
moth,6
messy,189
tricerotops,3
balabell,1
bam_bam,63
pluto,14
mrs_tinklewinkle,5
toby,285
sadie,11
jim,231
hairstyle,1
stole,23
pyjamas,21
tidying,122
radar,1
picnic,418
flan,15
feeding,146
rush,39
beaker,32
years,227
oil,62
safe,108
collection,32
sandpit,73
paintbrush,32
rescued,24
sewing,31
brush,514
once,476
pen,601
0of,52
sting,16
dangerous,164
hotdog,179
barney,83
shirley_temple,2
pushing,268
hid,20
discuss,2
wax,9
canada,17
sectioned,3
bursting,16
cutters,37
scratch,161
icing,119
kathryn,230
cubes,15
↑like,10
penguins,230
soldiers,65
roast,74
noticed,65
til,12
cleaning,161
loved,59
darlin,26
demand,5
cutter,69
wagon,106
↑that's,6
spotty,50
simple,17
boxes,137
mum's,125
teddybears,64
expensive,63
anywhere,268
biscuit,700
0she,7
trevor,28
wiped,57
hickory_dickory_dock,38
0that,8
annie_apple,83
diaper,90
childsname,435
porridge,127
tells,75
zero,50
tube,15
staff,14
paddington,38
bird's,105
edward,293
grocery,17
you_all,146
since,199
°m°,45
adequate,1
sandy,27
notepad,7
chopping,24
tied,94
needed,68
kittens,80
require,3
tin,362
moustache,69
pops,39
rubble,26
trotter,2
cradle,31
initial,5
hedgehog,71
store,163
bert,90
life,160
stack,40
thistles,5
quack^quack,16
kippy,13
inches,25
streamvale,15
cover,422
bored,110
outdoors,2
milkchurns,3
you_see,328
⁎↑eh,3
ethan,145
pet,361
towel,257
creature,43
bounces,7
dollhouse,4
newspaper,64
calf,94
tight,288
belong,130
minutes,433
mature,2
other's,6
phone's,21
lucky,416
dalmatian,63
goats,60
caravan,81
plum,94
hoovering,38
guy,55
cat's,168
°uh°,12
loads,230
maria,5
lounge,22
piper's,7
walking,498
biting,126
ignition,3
sock,378
ted,104
wherever,55
callum,16
hairbrush,35
step,322
gobble,92
woof^woof,27
hiss,16
houses,224
oli_octopus,3
monkeys,233
fishingrod,17
sent,129
tony's,54
joke,46
mate,66
successful,10
quickly,354
↑ere,5
doll,663
taperecorder,97
hassle,15
dripping,50
princess,115
son's,3
rachel'll,3
invisible,12
goodbye,106
goldfishes,3
pool,317
telled,5
t,195
how're,56
stood,124
dollies,137
lionus,3
there're,57
katie,122
fred,46
form,32
bandaids,2
supposed,65
°sh,1
frosty,26
lettuce,215
whistle,196
kitten,122
cecile,19
sorted,66
accident,242
delicious,196
roar,152
carriage,148
photo,114
y,98
soggy,27
bubbles,179
permits,1
sleigh,38
toybox,46
switch,71
beside,232
maltloaf,21
peace,36
trace,6
b_and_q,6
birdie,223
nicky,12
built,104
pass_the_parcel,12
ham,140
burny,27
runny,51
puppy,184
popsicle,33
sweeper,9
attic,46
jobs,38
jurassic_park,27
gumdrop,109
in_case,130
colored,138
program,65
waltham,2
kicking,226
snakes,121
queue,23
dye,39
jamis,1
oop,93
sofa,196
spilled,75
rubber,114
shows,49
sniff,30
gee,46
wagons,9
hamburger,27
carried,35
lamb,223
hut,82
eleventeen,7
lamp_ladys,2
zi,15
frying,33
full,521
itching,15
smells,41
pipes,17
moving,303
ugly,24
youngest,36
hammer,387
stuart,178
walltainer,3
sports,39
maggie,82
eeyore,50
a↑h,6
eater,18
edward's,25
what'll,71
goo-goo,3
stove,52
vitamin,30
curtain,39
bellybutton,13
twin's,5
uncles,1
there°,3
susie,12
fat_controller,105
girlfriend,34
dots,46
bench,52
gom,1
nudy,4
splish,32
eyelashes,11
decoration,11
upright,12
loaf,13
smashing,58
towns,7
bouncier,13
load,73
goat's,29
climbs,15
pilot,42
myself,476
cheap,27
hehhehhehheh,4
lolly,115
fat,324
rest,602
ripped,117
scratching,49
excellent,108
dingding,8
blacksmith's,1
scar,11
mmm,61
gosh,363
balentine,3
glue's,8
chick,86
asked,312
q,83
hamper,3
kevin,34
bababababababa,10
beanbag,77
john's,98
spout,39
cookie,165
invited,33
knob,37
till,158
bottoms,19
anyplace,8
jack's,53
ends,61
warren's,79
cob,68
boobs,7
mr_jolly's,14
liza,23
fooling,22
sarah's,151
boo,765
ages,100
dutch,35
turntable,66
cinderella,51
fixes,6
walks,62
penguin's,59
°i,42
worry,249
nilfisk,7
facing,31
playtime,20
ill,35
speak,139
excuse_me,20
penknife,1
oh_goodness,111
cigarette,60
hhhmm,2
must've,81
tickle_tickle,32
whahhht,2
mat,254
towtruck,14
selling,34
hate,102
trodden,21
answered,17
sideways,32
guessing,50
furry,15
knickers,172
winnie_the_witch's,3
hat's,31
starting,137
sauce,160
hiccups,76
sponging,1
sentences,17
feeling,173
rodger,12
credit,14
radical,3
tray,94
policemen,30
everyone,120
icy,11
la_la,48
bumbo,25
fruit's,2
leggy,4
doll's,147
collect,78
onto,361
dollie,124
hitting,79
lick,168
pecking,11
wakie_wakie,39
lean,51
sweetcorn,165
rainbow,155
combination,12
0a,160
nineteen,163
juggly,8
badge,82
how's,296
bare,60
liberty,2
mole,50
waah,2
drinkie,13
boats,127
steps,248
healthy,43
becky's,49
oven,217
look,2
annie,200
mwah,25
clarabel,54
terrible,244
↑there's,3
change,512
uses,39
seeing,150
cigarettes,22
tomas,11
barbecue,25
they'd,135
peter's,108
moons,14
shout,188
tickly,159
younger,50
deer,109
lauren,70
position,41
uhhum,216
salt,93
inky,13
plays,86
wears,56
tool,46
string,246
velcro,23
highchair,111
itchy,57
stethoscope,37
splash,239
slippy,17
driven,9
coordinated,5
drill,122
paddy_roadman,3
towels,20
isabel's,3
auntie_gertie's,1
bones,129
leaves,94
lifted,56
blowing,181
donny,21
spaghetti,211
car's,169
taxi,76
engine,496
humsah,35
chuff,6
raspberries,10
ran,253
rope,91
smart,92
sings,50
soda,18
list,81
banged,95
ruby's,3
0can,43
pippa,4
nee^naw,174
guess,510
joyriding,1
oh_no,69
d,465
animal,570
stretching,13
crib,59
grubs,3
eeny_meeny,2
jacket,95
ehhaa,1
cracker,110
school's,8
sandcastle,35
tom_tom,12
yak,6
saucepan,45
gerrold,113
hose,55
rough,102
tops,57
sandcake,5
fudd,3
march,145
snow,364
fix_it,2
cheerfully,7
rider,25
worked,57
buzz,94
base,40
toptie,32
sceptre,5
chug,130
strap,15
yum_yum,37
canvas,1
geegee,8
net,40
°that's,13
alice,103
achoo,155
fella,29
benny_the_breakdown_truck,21
ordinary,54
auntie's,22
adam's,131
mood,57
ago,282
rita,122
inch,7
vanilla,34
gecko,3
wah_wah,2
labor,27
stalk,34
harvard_square,12
boss,24
bathrobe,11
rod,53
sheepy,3
cocoa,26
above,48
butchers,11
smallest,40
remind,21
millisandy,94
fried,36
thirteen,90
crashing,111
perro,71
shopkeeper,62
rail,14
dubdubdubdub,3
ponytail,44
rice_crispies,24
so_that,222
cameras,33
crawl,104
toots,4
glad,115
mr_lastname,10
bashing,44
parrots,29
decorating,25
thick,91
slapping,4
sam,129
nee,20
jean,27
handkerchief,12
brace,12
worth,44
sways,4
bean,76
buys,23
tot,3
puddle,33
stewarts,21
resolution,29
hanging,103
chat,34
message,45
spice_girls,25
fellas,3
dasher,1
elephants,216
wheelchair,5
blouse,81
baking,29
bathroom,152
fur,32
teaset,5
coaches,187
fet,1
piglets,28
mr_jolly,25
kangaroo's,11
fifth,37
chop,124
fifteen,96
machine,190
safety,12
queen,139
damaged,5
shouting,148
giggling,12
nah,94
bringed,22
city,52
headache,61
touching,49
diana,11
phew,42
horses,391
shouldn't,313
tickles,127
bet,476
lip,26
pockets,39
boofoo,11
across,229
chip,108
large,43
patty,18
0am,291
mummies,46
pressure,26
percy's,145
shadow_gay,82
cooled,18
megasketch,1
undo,103
bing,16
obviously,77
mad,214
husband's,6
who're,87
fiddle,42
pray,6
kipper's,79
scales,33
medin,4
charlie_chalk's,4
molly,92
poppy,78
marching,22
spain,34
excited,146
how_come,136
asking,107
safeway,43
zig_zag_zebra,10
doggys,37
handed,19
number's,51
underlay,3
daddy'd,3
bumpers,9
sack,62
ant,66
tent,125
knows,234
nicole's,84
dublin,13
calm,162
iron,124
rug,117
true,80
abby^babby,7
colic,5
blank,9
snarls,8
aunt_june,25
pub,95
jo_ann,43
measles,28
tigers,231
stair,21
hundred,121
telegraph,5
settee,205
little_chef,3
pavarotti,42
freight,18
brum^brum,153
mask,59
fiona,20
job,218
phoned,52
big_bird,13
keeper,32
polarbear,13
safely,13
sandra's,8
deliver,34
key,385
armchair,14
missouri,10
fireplace,50
savlon,1
easier,209
kirsten,53
expect,64
yoghurts,30
gb,9
georgy,41
nana's,202
speck,4
wooup,2
mamma,14
cowboys,32
swallowed,23
barley,4
tiny_tears,36
caterpillar,211
peppermint,16
hic,7
soames,34
martians,10
icecube,26
older,157
starts,135
scribbles,6
..?,256
fill,112
hoops,54
squirrels,66
uncle_andrew,15
clown,336
spice_girl,7
stopping,63
day's,15
channel,43
checked,16
eee,70
alligator,88
treated,1
cub,13
marmite,72
horns,88
diggers,44
°u°,10
fantastic,83
check,189
saucers,52
racers,5
court,9
greasy,20
storm,52
group,69
pigsty,15
piggys,44
brain,21
trod,17
turning,198
christmas_eve,8
conservatory,3
model,28
trained,16
shuffling,5
spreading,9
bog,10
replaced,5
tommy,115
kid,70
bleep,10
hills,16
beep^beep,233
sweeping,213
grandma_peggy's,9
moocow,63
min,7
spanner,79
looby,14
samson,29
ey,24
tsk,40
aran's,13
heels,20
streams,3
charlie,74
stegosaurus,15
tech,2
peel,134
sammy,13
rumbly,3
spicey,17
habit,17
john_collins,3
trunks,30
nicki,25
womb,9
oughta,147
camping,20
short,176
buying,145
ended,31
bitty,3
pressie's,2
gold,53
gherkin,27
water's,21
dumbbell,5
nothing's,15
tipped,96
emma,106
closing,35
picking,176
cab,107
cannot,39
wire,25
husband,77
free,66
choke,46
kissing,92
comment,7
bumpy,108
cor,6
means,277
figured,3
dadudadudadu,2
lived,77
shine,29
samuel,15
register,6
chantilly,174
mumma's,11
ironing,92
backyard,15
neat,42
pirate,65
dibbly,1
sees,107
melon,89
pears,94
becauses,3
aladdin,8
deary,22
wobbly,143
plant,105
sweeps,10
knight,20
heidi,114
moment,349
tummy's,39
twice,66
bend,100
bootie,3
mane,9
ours,96
eva,129
myron,13
martin,78
flupper,5
understands,13
gas,125
doed,6
hahaha,24
heaving,4
television,302
milkman,244
particularly,21
bouncing,97
weekend,163
along,445
gotcha,77
fishbone,20
joys,3
supermarket,42
stool's,4
governor's,2
steer,11
papa's,54
shape's,36
bae,2
henry,479
breathe,22
learn,206
feisty,1
tck-tck-tck,1
grown,73
hot,2
josh,27
rolls,25
flake,4
wobble,71
⁎jimby⁎,1
uncle_buster,25
wool,48
obsessed,14
potatos,96
↑cheque,1
dust,50
buss,15
gingerbread,29
bulls,15
dickey,12
windmill,215
nobody's,50
pushed,96
nnh-nnh-nhh-nhh,2
clown's,26
milktime,8
given,150
phil's,9
cheating,79
wrist,36
forest,51
sister's,100
f,129
wreck,32
heal,1
scarf,137
crane,236
glory_man_united,8
sleeps,62
murder,19
each_other,167
hooves,11
pantomime,8
yoghurt,96
fifty,154
din_din,11
letter's,31
shoulder,149
flied,8
pat_a_cake,5
fireman_sam's,19
treasure,68
tina,9
dinosaurs,165
pain,82
simply,21
deal,36
dungarees,100
grant,27
lids,43
p_c_selby,18
woodchuck,2
demi,24
yip,9
sign,121
pom,15
naked,19
uuuh,2
dishes,103
village,32
jackinthebox,17
taper,39
truck's,32
well_done,10
nursing,10
cheques,1
particular,23
wing,84
pat,256
launch,7
completely,34
cellotape,43
fozzie_bear'll,2
greedy,140
sss,72
the_jungle_book,3
anymore,330
krakatoa,12
parents',2
sell,76
summer,211
playmobil,14
puddles,35
hercules,38
cone,35
kicked,60
cmon,124
eighty,57
corners,22
squint,4
copy,63
stolen,17
sixteen,102
travel,10
sufficiently,1
poke,57
↑oh,23
egg's,11
woof,232
mompsy,9
hugging,151
digging,60
rascal,95
asda,45
toasty,17
smacked,41
bmx,12
drowning,4
vets,11
polish,48
blame,22
tipper,34
jade,33
ahem,13
sixty,67
names,171
absolute,4
crab,92
wakes,69
grape,277
rushing,22
bank,110
pond,254
toby_the_tank_engine,2
hippity_hop,13
queued,3
crack,85
platform,27
tummyache,42
piggyback,21
daisy,90
insurance,22
dying,18
stupid,141
spencer's,4
passed,22
boil,16
diamonds,32
zooball,6
mornings,57
nutella,37
lanzarotte,51
less,56
lumber,28
herself,140
agh,114
starfish,117
pee,21
teacher,185
childminder's,5
alan,27
looby's,19
↑na↑na▔,2
clippers,24
hulahoops,7
chimneystack,3
bibbie,33
order,69
neddy_horse,9
lassie,59
chattering,3
humsah's,4
lace,24
walkies,3
geen,7
pacifier,38
morag,110
geg,11
parsley,16
clam,17
convinced,12
fold,177
charlie_chalk,33
turtle,275
dingaling,11
awesome,4
marble,63
eddie,55
cul-de-sac,9
soil,11
pointing,64
henry's,193
fire-guard,1
fishes,66
stobo,6
gown,32
handcuffs,19
bozo,211
santa_claus,207
milkbottles,75
pedals,18
tony_pony,3
disgusting,86
mass,64
slowly,90
bella,48
paste,13
phone-call,5
jane,129
hearts,16
monkey's,112
types,12
pages,107
poly,4
paving,2
espresso,54
everybody's,105
popsicles,17
wees,11
chef,9
rice_crispie,5
popper,25
°hhh,30
tins,141
beece,4
tear,87
snarl,8
anabelle,4
boat's,12
bruise,35
date,46
bolton,4
vegas,5
margarine,38
showing,92
rings,169
act,22
computer,61
exciting,114
toby's,34
target,13
storys,41
trumpet,53
georgie,82
meet,101
lumps,43
abcs,16
pouring,35
dining,160
don,37
dalmatians,54
udder,10
recorder,184
mended,113
chambers,1
//?,63
chain,47
courtney,151
tissues,64
burst,88
jus,3
mickey_mouse,68
simba,13
raggy_dolls,11
claire's,13
dusty,39
tiny's,12
stalks,6
expected,18
plans,12
upset,132
trampoline,21
smith,89
greevesdale's,1
donald_duck,30
cries,56
there'll,54
blaming,8
hippy,7
south,29
drilling,16
nice_nice,3
cushion,219
baddie,19
giddyup,40
dina,27
donald,68
craig,11
parent,3
golden_girl,29
birthdays,24
duck's,45
gillian,139
sugarplums,3
owl,114
cambridge,45
folded,30
kit_kat,33
barbie,166
hah,22
duffel,1
frisian,6
postman_pat's,41
ring's,2
hairdryer,29
vitamins,19
carwashed,26
study,61
follow,41
tshirts,11
littler,16
spur,4
kelsey,4
kisses,66
madam,69
little_miss_somersault,2
hhh°,27
jungle,65
joe,72
sweetpea,14
helena,25
painted,69
∆you,8
choc_choc,8
dodo,26
doggies,98
forms,1
spank,52
morag's,24
paintings,9
paulie,12
roller,121
tricked,10
▔are,4
dinners,55
julie,122
↑⁎huh⁎,3
milkbottle,87
badly,21
coke,69
farmer's,33
bowls,53
tobogganing,1
nets,2
pantry,2
die,71
whereas,30
ram,14
pap'll,4
hilary,11
bunk,48
master,37
°yeah°,43
snack,91
teasing,44
emily's,54
hoot,25
out,1
raid,3
bebe,27
mieow,110
frer↑e,4
dee,37
rrr,20
proper,160
whoopsie,35
cutlery,13
oh_boy,78
jo_ann's,7
bombtester,3
chaining,7
ladders,71
stockings,25
misty,26
service,33
doggy's,51
drunk,59
thoughting,4
gang,7
°xxx,27
nardeen's,6
midwife,33
beaver,33
twinkle_twinkle_little_star,10
0what,38
joseph,23
pasta,114
inchworm,2
icicle,59
mouse,471
waste,25
happy_birthday,197
spot's,67
potato,150
class,131
0the,275
bushy,5
fences,76
nextdoor,32
nerves,18
drowned,14
talking_tree,7
tons,7
terribly,36
hats,106
cheers,67
attack,35
asks,11
↑ella's,1
opposite,26
▔helo▔,5
girls',14
spilt,88
parlor,10
kennel,24
lively,11
slippers,249
everyday,39
j,99
dresser,13
eor,6
hop,222
punch,160
stadium,2
piggy's,32
overdose,5
within,26
unthread,10
humour,7
kathryn's,39
dirtier,1
children's,59
pinga's,11
justin,24
willie,44
leopard,31
fits,317
fissshh,4
wrap,134
sshh,5
rice,72
pinching,31
sensible,55
monument,3
frustrated,11
↑cho,5
↓eat,2
mister_shop_keeper,15
pail,52
rhino,39
paddle,43
oldz_macdonald,10
wrote,62
antibiotic,9
fasten,52
kings,11
handkerchiefs,17
disappear,37
controller,28
lawnmower,50
lady's,193
hip,23
snowball,90
favorites,14
sheryl,29
pathetic,5
waves,47
dins,4
pear,270
spools,2
dolls,130
kleenex,52
squeezing,26
begins,47
putty,5
college,22
pills,19
baths,28
berry,22
cools,11
cage,122
lard,5
twisted,22
subway,14
darling°,4
salted,6
grey,312
oboe,3
jade's,3
mr_plod's,4
just∆,2
poked,10
feast,12
quigly,13
thomson,3
trophy,4
anyone,87
diane,33
wider,24
nicer,51
nac_nac,36
ois's,10
va,4
aunty_joan,2
taught,68
sillybilly,107
measuring,29
jennifer,69
little_bear's,15
porcupine,9
crispies,24
spoonfuls,4
circus,261
beefburger,58
diesel,145
nurseryschool,13
prickly,46
↑daddy,6
wifie's,4
cupboard,190
months,174
electricity,10
bags,105
po,41
ladybird,150
mighty_white,2
kenny,28
squeak,147
ferryboat,11
lions,160
blueberries,22
prettier,11
peanut,41
sukie's,57
toddle,26
new_brunswick,10
blade,16
bum,220
meeting,45
routine,22
dougal,18
join,88
sticklebricks,38
never_mind,68
ribbons,15
mucked,9
sneaked,8
popped,97
evel,6
ward,17
vet,55
strawberries,58
quick,635
despite,3
aunty_cath,4
0it,89
seek,72
lonely,47
wheel's,18
nummy,44
cracked,10
rounds,12
shoulders,73
become,51
clumsy,27
sssss,3
pasty,5
oh_my_goodness,126
began,20
robe,22
tommy_tomato,3
brum,27
headphones,4
pooh,53
answering,10
dippy_duck,34
tiptoes,51
withdrawn,1
packet,56
raisins,36
yet→,1
radiator,43
hearing,17
interest,30
brr,47
italian,8
of_course,110
seemed,43
ol,1
parents,29
hopping,47
granmda,3
whizzy,12
bushes,51
patch,37
shoe_shoes,25
undressing,19
la,184
fridays,7
pizza,272
↑uh,12
spanners,6
creatures,21
climbed,165
places,107
sideboard,27
transporter,28
accidental,2
teddy's,161
squirrel,177
sawed,8
clippityclop,4
ehhe,1
pumpkin,134
matches,62
california,14
baby_first_step,8
yelling,26
tweezers,18
eri,25
paris,16
postage,1
regularly,6
snowing,106
axe,4
yo↑u,7
snowy,27
steven,48
bowwow,36
spoiling,14
cottages,5
manage,151
grannies,6
watched,111
yoyo,36
juggle,44
o↑↓h,7
gav,35
undressed,8
squashing,74
piano,124
doctor_chicken,16
babas,26
↑there,8
hubbard,6
grasses,25
crust,5
sh,23
eeya,37
dancer,22
pumpkins,14
oink^oink,14
shalln't,19
ey↑es,1
hee_haw,2
snoozle,8
zita's,35
tractor's,59
sometime,14
goal,49
ditiduck,33
feet's,4
sweatshirts,5
rachel's,118
↑likes,2
wiggleworm,21
tha↓↑t,6
uh,136
horse's,58
rushed,10
pushes,33
wondering,46
you's,22
acorn,7
clues,3
tights,44
dustman,7
silvia⁎,2
bum-bum-bum,2
memorizing,4
flush,31
bees,85
yucky,88
ivy,6
knock_knock,25
bre,24
old_bear,78
stone,100
wibble,28
tick_tick_tick_tick_tick,1
uncle,99
business,32
gentleman,18
sir,156
undercooked,1
clap_clap,14
airplanes,25
australia,5
factory,37
blueberry,12
photograph,105
dennison,11
twist,65
dang,11
gail_g,2
pox,24
nickel,24
passenger,25
signs,6
pumps,18
po_pat,39
table∆,4
nibbling,13
forgettened,2
thomas's,75
eve's,114
noodles,71
fussy,23
butty,5
bobos,15
distracted,5
cow's,83
courtney's,19
squeaky,48
buttons,193
ahahah,3
donkey's,11
mikie,15
shorts,81
garlic,19
buhbuhboo,2
lacrosse,2
↓salt,2
ups_a_daisy,108
cord's,3
peep,165
enjoyed,45
sands,2
bandage,67
sander,12
marie,85
samosas,3
connect,17
covered,96
°∆he's,3
smellytape,3
yogi_bear,16
y↑umm↓y,1
buggers,12
pound,244
florence,31
bunnyrabbit,72
definitely,163
land_rover's,2
brigade,14
tub,91
especially,86
belongs,98
project⁎↗,1
snort,14
rock_a_bye,23
why's,139
paf,21
forward,111
creeping,12
billygoat,16
hairs,22
barry,104
ruler,20
ribbit,43
dodie,98
tomatos,79
playdough's,4
rattles,9
countryside,9
add,54
voila,14
leafs,27
sparky,2
☺e☺↑⁎mac⁎,1
twirly,6
rare,8
whatever_it_is,1
yelled,3
cal,75
alike,27
fast_eater,5
fierce,44
chelsea,27
scream,88
little_red_riding_hood,15
squadgy,11
hurted,2
hooking,2
slip,88
freckles,3
cockerel,50
bracelet,46
sweet,176
lucky's,27
peeping,92
poor_peter,16
drank,44
tic,6
similar,23
